rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_rew_mean,train/loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/clip_range,train/approx_kl,train/n_updates,train/value_loss,eval/mean_ep_length,eval/mean_reward
238.74,13992,179,2510848,1226,264.20501272999996,2.8615524768829346,0.0003,0.04248046875,-0.0006075955381675158,0.9705976322293282,-0.2559056338388473,0.2,0.004093719,12250,14.81122304201126,,
238.51,13999,179,2512896,1227,266.08929967,5.529381275177002,0.0003,0.046435546875,-0.0009107450634473935,0.9189759194850922,-0.23180633247829974,0.2,0.0022241941,12260,13.184729908406734,,
237.35,14005,179,2514944,1228,269.10312911999995,7.677250862121582,0.0003,0.04541015625,-0.0019098899050732144,0.9418680854141712,-0.2039583532838151,0.2,0.0058545857,12270,7.925240082666278,,
236.31,14012,179,2516992,1229,269.46087723000005,4.10302209854126,0.0003,0.067822265625,-0.0014839576972008218,0.9601631611585617,-0.2274415626190603,0.2,0.009839449,12280,6.602295684814453,,
236.52,14018,179,2519040,1230,269.16436014999994,3.65659761428833,0.0003,0.062890625,-0.0015133921457163523,0.9348034486174583,-0.22266150861978531,0.2,0.011586849,12290,8.157207087427377,,
235.89,14025,179,2521088,1231,271.73192536000005,1.8514612913131714,0.0003,0.057275390625,-0.001062567402550485,0.9207375645637512,-0.21456633559428157,0.2,0.004023131,12300,8.237985733523965,,
232.51,14031,179,2523136,1232,271.00866534,3.191343069076538,0.0003,0.063720703125,-0.0026919099836959504,0.9549890831112862,-0.21647639570292085,0.2,0.008811475,12310,7.521821313351393,,
231.91,14038,179,2525184,1233,270.24348635000007,6.480190753936768,0.0003,0.04970703125,-0.0011091218300862237,0.9401852414011955,-0.21987308277748524,0.2,0.0060628667,12320,8.802447206526995,,
234.06,14044,179,2527232,1234,270.75322805,3.883056879043579,0.0003,0.052294921875,-0.002267161263443995,0.9511236287653446,-0.21083375448361039,0.2,0.00582842,12330,7.6436497762799265,,
230.35,14051,180,2529280,1235,270.79997054,1.5090059041976929,0.0003,0.041162109375,-0.005579023838436115,0.9351259544491768,-0.23376345427241177,0.2,0.006430693,12340,18.93241625353694,,
222.97,14057,180,2531328,1236,271.76077438,6.469581604003906,0.0003,0.03701171875,-0.0035531464716768825,0.8822354823350906,-0.21765975169837476,0.2,0.0029421465,12350,15.662140842527151,,
223.66,14064,180,2533376,1237,271.87248586000004,5.238797187805176,0.0003,0.050537109375,-0.0013507392832252663,0.9426447935402393,-0.19961530657019466,0.2,0.004739371,12360,9.38815603479743,,
225.08,14071,180,2535424,1238,272.0908511,3.8683578968048096,0.0003,0.06279296875,-0.001884285785490647,0.9505909867584705,-0.2244893750641495,0.2,0.0070044203,12370,6.815496455878019,,
223.43,14077,180,2537472,1239,271.20140842,7.8204026222229,0.0003,0.058837890625,-0.0029352683617617004,0.9613070487976074,-0.23013446512632071,0.2,0.009350702,12380,6.43523635417223,,
223.14,14083,180,2539520,1240,270.98903615999996,3.3967010974884033,0.0003,0.057763671875,-0.0012505374870670494,0.9593783430755138,-0.21715610148385167,0.2,0.009329626,12390,7.3664906896650795,,
220.97,14090,180,2541568,1241,270.76474226,1.618028998374939,0.0003,0.06572265625,-0.0006149335298687219,0.9532382637262344,-0.24465807513333857,0.2,0.0064153923,12400,8.561477576196193,,
219.76,14096,180,2543616,1242,271.58052090999996,4.364828109741211,0.0003,0.045556640625,-0.001277911976649193,0.9516561441123486,-0.22140840729698538,0.2,0.006388948,12410,7.392489654198289,,
221.0,14103,180,2545664,1243,273.52712703,2.609534978866577,0.0003,0.05595703125,-0.002629597187478794,0.9491178281605244,-0.22208774774335324,0.2,0.011735899,12420,7.341642282903194,,
223.56,14110,180,2547712,1244,271.80940923,3.6980340480804443,0.0003,0.05,-0.0010077061808260624,0.9503764547407627,-0.23663246156647802,0.2,0.005122166,12430,8.507735474780201,,
222.27,14118,180,2549760,1245,271.72034433,9.687908172607422,0.0003,0.044482421875,-0.0017635601790971123,0.969534358009696,-0.24101773072034122,0.2,0.004731683,12440,19.0237183496356,,
222.46,14124,180,2551808,1246,272.17222726000006,2.050757884979248,0.0003,0.0595703125,-4.1482981760054824e-05,0.9560138918459415,-0.22849413682706654,0.2,0.008262233,12450,6.8744713447988035,,
222.64,14131,180,2553856,1247,271.82276309,9.05136489868164,0.0003,0.0498046875,-0.0024594851915026084,0.9519025571644306,-0.21415406800806522,0.2,0.0072329575,12460,7.233489444851875,,
222.8,14137,180,2555904,1248,272.80940232999995,2.467057943344116,0.0003,0.0673828125,-0.0007609416890772991,0.9577730782330036,-0.22786258261185138,0.2,0.004336834,12470,6.384367772191763,,
227.05,14144,180,2557952,1249,271.90484714,5.40229606628418,0.0003,0.042529296875,-0.0017838822939665988,0.9336445555090904,-0.22420010664500295,0.2,0.0049003763,12480,7.883616187050938,,
228.52,14151,180,2560000,1250,271.70105971000004,18.850435256958008,0.0003,0.058984375,-0.0022932431784283835,0.959464393556118,-0.3643319146707654,0.2,0.00395309,12490,37.22495103031397,,
228.24,14158,180,2562048,1251,271.49908078,3.019709348678589,0.0003,0.03583984375,-0.001835362275596708,0.9369644820690155,-0.22006654953584076,0.2,0.002663917,12500,11.65143093317747,,
228.24,14174,180,2564096,1252,271.49908078,6.79335880279541,0.0003,0.049609375,-0.0012868255595094523,0.9756433144211769,-0.24114030096679925,0.2,0.004553194,12510,13.02215429097414,,
261.05,14183,180,2566144,1253,261.60195534,5.107371807098389,0.0003,0.051171875,0.0024181736189348157,0.8414926826953888,-0.36215580999851227,0.2,0.0035355715,12520,10.880979439616203,,
269.95,14190,180,2568192,1254,260.35538681,10.837111473083496,0.0003,0.058349609375,-0.0010264663760608528,0.9864165997132659,-0.38326961412094535,0.2,0.0043059215,12530,18.08234557360411,,
271.47,14197,181,2570240,1255,260.46738388,2.744389533996582,0.0003,0.0314453125,-0.0014531844004523008,0.9497818313539028,-0.2857377632986754,0.2,0.004522511,12540,19.658325304090976,,
271.71,14204,181,2572288,1256,259.97719028,6.0899248123168945,0.0003,0.0498046875,-0.001008859055582434,0.8608713895082474,-0.22707150382921099,0.2,0.0050310185,12550,17.85809313133359,,
267.45,14212,181,2574336,1257,260.54213387,3.7619340419769287,0.0003,0.063623046875,0.0005333766595867929,0.9125757142901421,-0.21847815522924066,0.2,0.014267312,12560,7.949983516335488,,
267.45,14224,181,2576384,1258,260.54213387,1.5041770935058594,0.0003,0.06259765625,0.0013628357861307449,0.942689411342144,-0.293297402234748,0.2,0.006567544,12570,6.653778167068959,,
294.46,14230,181,2578432,1259,255.11634456,0.03451612591743469,0.0003,0.36591796875,-0.006569934671279043,0.9511509649455547,-0.6401698899455368,0.2,0.013679242,12580,1.206310017919168,,
293.17,14236,181,2580480,1260,256.20752985,4.144484043121338,0.0003,0.051123046875,-0.0015728006736026145,0.9796735458076,-0.26031531975604594,0.2,0.004699637,12590,8.200589831918478,,
293.21,14242,181,2582528,1261,256.25296084,5.893494129180908,0.0003,0.03984375,-0.0007446692034136504,0.9372825101017952,-0.21614164146594703,0.2,0.0032189405,12600,8.3908911626786,,
292.43,14248,181,2584576,1262,256.17340304,2.7581522464752197,0.0003,0.04208984375,0.00031351873476523904,0.9533221572637558,-0.22290389221161605,0.2,0.004776288,12610,7.768045703321695,,
285.11,14254,181,2586624,1263,257.32797308,2.6564764976501465,0.0003,0.052880859375,0.00024241150240413844,0.9637749381363392,-0.21234559800941497,0.2,0.0033814528,12620,7.305753204971552,,
284.14,14260,181,2588672,1264,257.08210276,2.9597549438476562,0.0003,0.044580078125,-0.0006725379680574406,0.9622088596224785,-0.21797107267193497,0.2,0.0034344913,12630,7.188445057719946,,
251.3,14265,181,2590720,1265,266.56500944,3.8904483318328857,0.0003,0.052392578125,-0.00040888335497584193,0.9519096612930298,-0.21373828928917646,0.2,0.004048407,12640,6.58348869420588,,
243.87,14271,181,2592768,1266,269.34996335999995,4.7090229988098145,0.0003,0.0517578125,-0.0013956201073597185,0.938410572707653,-0.2325597777031362,0.2,0.008048914,12650,9.30040944851935,,
243.01,14277,181,2594816,1267,269.17592092999996,1.7645947933197021,0.0003,0.0447265625,-0.0015494931183638982,0.9552489779889584,-0.21238857347052545,0.2,0.0035215216,12660,7.893096335977316,,
246.86,14283,181,2596864,1268,267.0773552,3.6000025272369385,0.0003,0.047607421875,-0.0016090271215944084,0.9554809667170048,-0.2128437134437263,0.2,0.0036546702,12670,7.040982243791222,,
219.37,14289,181,2598912,1269,272.67582689,9.628521919250488,0.0003,0.097216796875,-0.012033681410684949,0.9698952063918114,-0.28131471215747295,0.2,0.010445902,12680,27.37602220773697,,
,,,2600000,,,3.033080816268921,0.0003,0.045751953125,5.405859919846989e-05,0.9371363967657089,-0.20147985857911407,0.2,0.002978967,12690,7.995997362583876,219.0,271.8797503150616
221.54,14297,181,2600960,1270,275.45764486,,,,,,,,,,,,
221.76,14303,181,2603008,1271,274.79929752,2.6371328830718994,0.0003,0.0578125,-0.0015511526813497766,0.9574048332870007,-0.2060080106370151,0.2,0.0049809823,12700,10.015049719810486,,
228.51,14310,182,2605056,1272,269.45969279,2.81592059135437,0.0003,0.053369140625,0.00032746481156209484,0.9939890000969172,-0.34549059863202275,0.2,0.008800352,12710,7.812615168839693,,
229.96,14316,182,2607104,1273,269.96837289,19.33739471435547,0.0003,0.0326171875,-0.0021940722232102416,0.902912974357605,-0.2481060021556914,0.2,0.00548264,12720,69.98257224857807,,
231.07,14321,182,2609152,1274,269.69292124,2.5952048301696777,0.0003,0.0517578125,-0.000580830995022552,0.8934086263179779,-0.20191969396546483,0.2,0.0047074724,12730,10.456246059387922,,
232.92,14327,182,2611200,1275,270.86295640000003,1.9381388425827026,0.0003,0.05283203125,-0.00041222704021492973,0.9203455597162247,-0.2097509360872209,0.2,0.006137632,12740,7.346913097798824,,
232.56,14333,182,2613248,1276,272.21640056,3.1575112342834473,0.0003,0.059521484375,0.0009032270325405988,0.9629930853843689,-0.22164779966697096,0.2,0.003788195,12750,6.603272973001003,,
232.3,14339,182,2615296,1277,270.68464842,4.782907962799072,0.0003,0.04599609375,8.851261154632084e-05,0.9392233230173588,-0.2091633664444089,0.2,0.002525072,12760,8.004561185836792,,
232.32,14344,182,2617344,1278,269.92546215,4.7106428146362305,0.0003,0.043798828125,-0.000544462539255619,0.9540030881762505,-0.21922107781283556,0.2,0.0042093927,12770,6.4219828270375725,,
227.19,14350,182,2619392,1279,270.65742097,2.047215461730957,0.0003,0.0494140625,-0.0006439040720579214,0.9498114921152592,-0.20658392896875738,0.2,0.004493014,12780,6.377989925444126,,
227.17,14356,182,2621440,1280,271.11912123999997,4.774669170379639,0.0003,0.0322265625,0.0002689536057005171,0.9570128656923771,-0.2042731956578791,0.2,0.0043094135,12790,6.8222166482359174,,
224.95,14362,182,2623488,1281,268.93227258,1.5494771003723145,0.0003,0.039404296875,2.851956378435716e-06,0.9658609181642532,-0.2054360390175134,0.2,0.003715873,12800,7.098337271809578,,
216.39,14368,182,2625536,1282,271.08079339999995,3.0723695755004883,0.0003,0.049658203125,0.00014260905736591668,0.957472424954176,-0.20469479148741812,0.2,0.00390988,12810,6.481178984791041,,
220.01,14374,182,2627584,1283,272.90007196999994,4.047980308532715,0.0003,0.0501953125,-0.0010279195987095591,0.953360240906477,-0.21035747579298913,0.2,0.0053712595,12820,6.990433067455887,,
219.57,14380,182,2629632,1284,273.3491545499999,6.732858180999756,0.0003,0.05322265625,-0.004807170181447873,0.9696489237248898,-0.21183504294604064,0.2,0.006799991,12830,9.869248826056719,,
217.78,14385,182,2631680,1285,272.43147472,4.2504754066467285,0.0003,0.026953125,-0.00040918275044532493,0.9525238797068596,-0.2199311976553872,0.2,0.0022570011,12840,8.667625032365322,,
215.9,14391,183,2633728,1286,272.56461278,5.585481643676758,0.0003,0.03310546875,-0.00044715040421579034,0.8988731577992439,-0.2072279715212062,0.2,0.0032991644,12850,8.679571129381657,,
227.11,14399,183,2635776,1287,269.69757302,6.905932426452637,0.0003,0.0384765625,0.00022749445415684021,0.9418064951896667,-0.21430633780546487,0.2,0.0046522864,12860,9.372025016695261,,
225.36,14404,183,2637824,1288,269.9583498,13.067748069763184,0.0003,0.0708984375,-4.609586394508369e-05,0.9866272453218699,-0.49862428596243263,0.2,0.005410419,12870,37.72951012849808,,
225.69,14410,183,2639872,1289,269.60217108999996,3.381911039352417,0.0003,0.044384765625,-0.0010620761779136956,0.842970073223114,-0.1929186354158446,0.2,0.00992672,12880,20.70892780572176,,
226.72,14416,183,2641920,1290,270.84811709,3.3515737056732178,0.0003,0.0462890625,0.0007467483657819685,0.950594536960125,-0.2016426756279543,0.2,0.005320219,12890,5.889431872963906,,
226.86,14423,183,2643968,1291,270.2259116,1.1080743074417114,0.0003,0.0634765625,-0.0012706179270026042,0.9458300955593586,-0.2221303960774094,0.2,0.004705739,12900,7.026414662599564,,
247.54,14432,183,2646016,1292,265.39943198000003,3.708446979522705,0.0003,0.061376953125,-0.0004632557203876786,0.9688489064574242,-0.35496840975247324,0.2,0.004695579,12910,5.94775459356606,,
247.54,14440,183,2648064,1293,265.39943198000003,3.3531670570373535,0.0003,0.037744140625,-0.001113017879833933,0.9720784686505795,-0.4408732228912413,0.2,0.0050059594,12920,32.71401581708342,,
276.0,14447,183,2650112,1294,260.44498055,0.3422163724899292,0.0003,0.08203125,0.0011445129523053766,0.985184139572084,-0.5689915522933007,0.2,0.0033816842,12930,2.0767835546284914,,
276.41,14453,183,2652160,1295,260.84141075,0.837290346622467,0.0003,0.045849609375,-0.004693229013355449,0.9954306711442769,-0.40839578211307526,0.2,0.009368574,12940,4.694793373718857,,
277.0,14459,183,2654208,1296,261.5247933200001,2.5919370651245117,0.0003,0.04296875,-0.0005237575853243471,0.9563983790576458,-0.21297373045235873,0.2,0.004931428,12950,7.682686191424727,,
274.09,14465,183,2656256,1297,262.58368797,1.477897047996521,0.0003,0.055078125,-0.00012128064845455811,0.9201474860310555,-0.19471196795348078,0.2,0.0046147387,12960,7.685639050975442,,
275.11,14471,183,2658304,1298,262.41447737000004,6.207721710205078,0.0003,0.048681640625,-0.0007174870079325046,0.9393501430749893,-0.19952725106850266,0.2,0.0075240303,12970,9.094283442199231,,
276.24,14477,183,2660352,1299,261.17713125,3.949383497238159,0.0003,0.0462890625,-0.0022361110473866574,0.941618800163269,-0.20008512921631336,0.2,0.0067534912,12980,8.220186382159591,,
266.92,14482,183,2662400,1300,264.13981062,13.778535842895508,0.0003,0.0484375,-0.001524173298457754,0.914071336388588,-0.2177151504904032,0.2,0.007268326,12990,10.979497749358416,,
268.13,14488,183,2664448,1301,264.8828832699999,2.6402082443237305,0.0003,0.0466796875,-0.001093182670592796,0.9594786055386066,-0.19722256041131914,0.2,0.0050834203,13000,8.250281805545091,,
267.29,14494,183,2666496,1302,264.80489169,4.903402805328369,0.0003,0.037841796875,-0.0004982192273018882,0.9418679624795914,-0.1985973893897608,0.2,0.0046456414,13010,10.571004218608142,,
267.71,14504,183,2668544,1303,264.91566237999996,3.4962966442108154,0.0003,0.039208984375,0.00034537983956397513,0.9517392963171005,-0.18825540118850767,0.2,0.00459119,13020,7.252177174389362,,
294.88,14514,183,2670592,1304,257.93391358,1.5662506818771362,0.0003,0.16416015625,-0.0015020714039565065,0.9767336826771498,-0.5400942213833332,0.2,0.024416655,13030,5.072326489444822,,
294.8,14521,184,2672640,1305,258.29682131999994,2.632775068283081,0.0003,0.077685546875,0.00014343281218316407,0.9874883256852627,-0.4776488969102502,0.2,0.009195913,13040,4.773651569057256,,
322.58,14533,184,2674688,1306,252.86685452999998,2.2383246421813965,0.0003,0.053466796875,-0.002898366087174509,0.9675997644662857,-0.4205099449492991,0.2,0.0072773006,13050,7.497616852074861,,
273.53,14539,184,2676736,1307,261.31267656000006,0.2336357682943344,0.0003,0.227978515625,-0.004881059026229195,0.9901900291442871,-0.6267590746283531,0.2,0.00594444,13060,2.0046346247661857,,
274.8,14546,184,2678784,1308,261.42175701,3.9995009899139404,0.0003,0.03671875,-0.0017802671893150546,0.9055583626031876,-0.19961255751550197,0.2,0.0026747435,13070,11.333178982138634,,
274.73,14554,184,2680832,1309,260.82648176000004,3.6975467205047607,0.0003,0.031884765625,-0.00035731613097595983,0.9449158906936646,-0.19776181823108346,0.2,0.0037816574,13080,7.524527086690068,,
302.25,14564,184,2682880,1310,255.67628409,0.8666821122169495,0.0003,0.04873046875,-0.0005583603458944708,0.9840374775230885,-0.38309111427515746,0.2,0.0050961617,13090,5.004291868954897,,
302.11,14569,184,2684928,1311,255.52878282,0.07089398801326752,0.0003,0.21220703125,-0.003721346515521873,0.9925774768926203,-0.6406452860683203,0.2,0.01921793,13100,1.476170935574919,,
302.83,14575,184,2686976,1312,254.37012271,5.248190879821777,0.0003,0.022900390625,-0.0005392928527726326,0.9144144877791405,-0.19794390539173037,0.2,0.0019516292,13110,12.512011473625899,,
301.38,14581,184,2689024,1313,254.24617266999996,4.257967472076416,0.0003,0.031201171875,-0.001888674250949407,0.9408386535942554,-0.19864330796990542,0.2,0.0025632125,13120,6.778520594164729,,
302.8,14587,184,2691072,1314,254.29575098000004,6.419130325317383,0.0003,0.051806640625,-0.0022567451000213624,0.9549205116927624,-0.20819251481443643,0.2,0.01050684,13130,7.598473362997174,,
301.24,14593,184,2693120,1315,253.51718595999998,1.7790671586990356,0.0003,0.03779296875,0.0007681884846533649,0.9471277855336666,-0.1894964214414358,0.2,0.0041242717,13140,6.49099018163979,,
302.98,14599,184,2695168,1316,254.37145689000005,6.385887145996094,0.0003,0.03466796875,-0.0016085652223409852,0.9521619528532028,-0.2056149126496166,0.2,0.0031020984,13150,7.04437782689929,,
302.79,14605,184,2697216,1317,254.35116903000002,3.1032018661499023,0.0003,0.03564453125,-0.001393978793930728,0.953071553260088,-0.20061552904080598,0.2,0.0038876692,13160,7.408118548989296,,
275.79,14610,184,2699264,1318,261.01155621000004,5.940207004547119,0.0003,0.0365234375,-0.0014685038397146855,0.9496885351836681,-0.21032403092831373,0.2,0.0027786766,13170,7.0065538354218,,
,,,2700000,,,4.853172302246094,0.0003,0.040185546875,-0.000765703871002188,0.9525883756577969,-0.20627921812701971,0.2,0.002615834,13180,7.361706332489848,207.0,263.83837608617904
249.5,14618,184,2701312,1319,266.48098282,,,,,,,,,,,,
249.22,14625,184,2703360,1320,266.50417124,6.7031049728393555,0.0003,0.0400390625,-0.0010070186632219701,0.9321645051240921,-0.1858146087732166,0.2,0.0046705077,13190,10.997818766534328,,
249.22,14637,184,2705408,1321,266.50417124,3.9466989040374756,0.0003,0.044580078125,-0.0006440593322622589,0.9544339068233967,-0.3394618321210146,0.2,0.0038297535,13200,6.843945167213678,,
276.79,14646,184,2707456,1322,260.68501351000003,0.02918066829442978,0.0003,0.231591796875,-0.0005738126681535504,0.9425412826240063,-0.685786215774715,0.2,0.0073396987,13210,1.5801931232446804,,
304.19,14656,184,2709504,1323,253.88702313000002,0.4294140338897705,0.0003,0.05576171875,0.0019327618370880372,0.9633784852921963,-0.6154596904292703,0.2,0.005218447,13220,3.569365763477981,,
275.89,14663,184,2711552,1324,259.2583111,0.5126922726631165,0.0003,0.0423828125,0.00040431528614135457,0.9864849643781781,-0.4114107283763587,0.2,0.0073533948,13230,4.655966181494295,,
303.89,14673,184,2713600,1325,254.08236604,1.260420560836792,0.0003,0.044140625,-0.001757888644351624,0.9719100594520569,-0.40892901811748744,0.2,0.005644288,13240,6.503360675834119,,
306.54,14679,184,2715648,1326,251.89109914000005,0.536390483379364,0.0003,0.2353515625,-0.005429342553543393,0.9903340339660645,-0.6163975914940238,0.2,0.02269306,13250,2.0933929363731294,,
306.77,14685,185,2717696,1327,252.79217966,2.341125249862671,0.0003,0.043798828125,-0.0030246370362874584,0.9679563492536545,-0.25771104502491654,0.2,0.0027609232,13260,59.029922646284106,,
325.37,14694,185,2719744,1328,248.53619487999995,2.7448809146881104,0.0003,0.052685546875,-0.0017426485515898093,0.9850119547918439,-0.3099028908647597,0.2,0.005331522,13270,6.808873896300793,,
325.3,14703,185,2721792,1329,248.77528765999995,2.0971734523773193,0.0003,0.037060546875,-0.0027649538809782826,0.9645529165863991,-0.4533244972117245,0.2,0.003387797,13280,48.6254648912698,,
353.25,14713,185,2723840,1330,241.53902333999997,0.24541324377059937,0.0003,0.0314453125,-0.001890659187483834,0.9771627187728882,-0.6006286783143878,0.2,0.0035974432,13290,2.826643368601799,,
352.0,14719,185,2725888,1331,241.71676971,1.4032716751098633,0.0003,0.18623046875,-0.004509474686346948,0.9881297489628196,-0.42271877760067583,0.2,0.02031196,13300,16.931252586841584,,
352.0,14729,185,2727936,1332,241.71676971,3.9400899410247803,0.0003,0.102197265625,-0.0059538669505855065,0.986239300109446,-0.30712210363708436,0.2,0.007956786,13310,7.293013858422637,,
381.01,14736,185,2729984,1333,236.65050446,0.07049650698900223,0.0003,0.245068359375,-0.010121455705666449,0.9204634577035904,-0.6848131814971566,0.2,0.013843722,13320,0.3911154767498374,,
381.04,14743,185,2732032,1334,237.0789103,2.1139473915100098,0.0003,0.0416015625,-0.0006054888101061807,0.986766928806901,-0.2828360931016505,0.2,0.008387525,13330,7.5548107322305444,,
409.61,14754,185,2734080,1335,230.77287872000005,0.9022843241691589,0.0003,0.075439453125,-0.003289267258514883,0.9960731463506818,-0.49005510760471227,0.2,0.0114450045,13340,2.88138854149729,,
407.38,14760,185,2736128,1336,229.13770472000007,0.4666699767112732,0.0003,0.36796875,-0.006700573287525912,0.9989197510294616,-0.5850965447723866,0.2,0.026079213,13350,1.2023040551692248,,
406.92,14767,185,2738176,1337,226.51982210999995,6.291544437408447,0.0003,0.03857421875,-0.0008404598796914797,0.9256760105490685,-0.20406397082842886,0.2,0.003318068,13360,8.91942304186523,,
434.2,14779,185,2740224,1338,219.17241017,1.3789892196655273,0.0003,0.02314453125,-0.001233538040833082,0.9462405405938625,-0.4412062240764499,0.2,0.0055637886,13370,42.23427849002182,,
434.25,14785,185,2742272,1339,217.75271751999998,0.4205005168914795,0.0003,0.137841796875,-0.0005776088961283677,0.9967378692235798,-0.6073598017916083,0.2,0.014298584,13380,2.0778936460614204,,
432.83,14791,185,2744320,1340,217.30855317,4.244135856628418,0.0003,0.03369140625,-0.0019157205690135016,0.8419549316167831,-0.2105021477676928,0.2,0.0020837043,13390,23.646816778182984,,
377.13,14797,185,2746368,1341,229.02708524,4.147761821746826,0.0003,0.023974609375,-0.0007872956608480308,0.8875971958041191,-0.2083637853618711,0.2,0.013826215,13400,11.492362661659717,,
377.47,14803,185,2748416,1342,229.52430632999997,2.4913861751556396,0.0003,0.0423828125,-0.0010340688029828015,0.9350946471095085,-0.20377552688587458,0.2,0.005700241,13410,8.2068085514009,,
405.27,14813,185,2750464,1343,224.84438446000004,2.7737679481506348,0.0003,0.123974609375,-0.0010769851080112858,0.9934788970276713,-0.5037089956924319,0.2,0.015266411,13420,3.347825478389859,,
405.55,14820,185,2752512,1344,224.81131355999997,0.15947702527046204,0.0003,0.198974609375,-0.010642174496024382,0.9977984032593668,-0.5634494120255112,0.2,0.018609338,13430,2.1018629976548255,,
405.89,14828,185,2754560,1345,226.82654351000002,0.11821161210536957,0.0003,0.305419921875,-0.008209589474427048,0.9942626976408064,-0.503912755381316,0.2,0.031192945,13440,1.8824461889453232,,
401.4,14834,185,2756608,1346,228.59807159,0.5788843035697937,0.0003,0.160400390625,-0.0024739215536101256,0.9982730622868985,-0.39196335719898345,0.2,0.015282055,13450,3.471852062782273,,
385.03,14840,185,2758656,1347,232.11164528999998,3.4768900871276855,0.0003,0.031591796875,-0.0003878597177390475,0.9292470067739487,-0.19142981145996601,0.2,0.0033325215,13460,10.47005660533905,,
364.81,14847,185,2760704,1348,239.00332256000002,2.5125975608825684,0.0003,0.03603515625,-0.001553206109383609,0.9617662318050861,-0.23955821781419218,0.2,0.005823104,13470,16.427519451081753,,
390.34,14855,185,2762752,1349,234.22635527999998,29.11949920654297,0.0003,0.006787109375,-0.0006408069268218242,0.954810693860054,-0.4930818973109126,0.2,0.0043802992,13480,28.79215396475047,,
394.13,14861,186,2764800,1350,232.72598777999997,2.4845385551452637,0.0003,0.093798828125,-0.015047562545805703,0.9841295797377825,-0.4699426107108593,0.2,0.034439094,13490,18.79176099896431,,
368.57,14868,186,2766848,1351,238.16883042,13.525712966918945,0.0003,0.037060546875,-0.004382026166422292,0.9494055435061455,-0.23807568000629545,0.2,0.003973815,13500,18.29214506149292,,
340.62,14874,186,2768896,1352,244.45772095000004,19.798294067382812,0.0003,0.02919921875,-0.001891395802522311,0.937552522867918,-0.2392409812193364,0.2,0.0031896532,13510,26.679617746174337,,
341.96,14879,186,2770944,1353,244.57035733,2.840954542160034,0.0003,0.06318359375,-0.0035846850361849645,0.9045553207397461,-0.1957320064306259,0.2,0.008444831,13520,8.808539247512817,,
314.63,14885,186,2772992,1354,256.77929696999996,2.4541406631469727,0.0003,0.05537109375,-0.0004971776666934602,0.9347813278436661,-0.18902003599796444,0.2,0.006543951,13530,13.033579265326262,,
314.63,14893,186,2775040,1355,256.77929696999996,16.731143951416016,0.0003,0.049072265625,0.0012606318268808536,0.9062080383300781,-0.20426933930721133,0.2,0.004650395,13540,18.50819977670908,,
342.57,14900,186,2777088,1356,253.20316750000006,0.08825532346963882,0.0003,0.105859375,0.0012475445866584778,0.9614602066576481,-0.5500495896674693,0.2,0.0034039961,13550,0.355788581375964,,
343.56,14906,186,2779136,1357,254.01735318,1.717191457748413,0.0003,0.0359375,-0.0006813472846260993,0.9966430517379194,-0.33210288612172006,0.2,0.007226379,13560,6.747179755195975,,
343.56,14914,186,2781184,1358,254.01735318,2.964294672012329,0.0003,0.022314453125,-0.0006666221233899705,0.8842218890786171,-0.2316440680064261,0.2,0.0029816865,13570,11.531972353532911,,
375.31,14920,186,2783232,1359,252.04515421999997,0.13097700476646423,0.0003,0.05712890625,-0.0012775159077136778,0.9612051583826542,-0.4958610531874001,0.2,0.0043851384,13580,1.7968177766539157,,
352.47,14926,186,2785280,1360,256.34422924,14.55091381072998,0.0003,0.03623046875,-0.0047878403347567655,0.9801436234265566,-0.2753847142681479,0.2,0.004083838,13590,19.764154230058192,,
327.09,14932,186,2787328,1361,259.9952335,25.791582107543945,0.0003,0.04208984375,-0.004563526763377013,0.9683619476854801,-0.27934162095189097,0.2,0.008597318,13600,35.893347561359406,,
328.67,14938,186,2789376,1362,259.79583296000004,3.4911375045776367,0.0003,0.029833984375,-0.0014766938133107033,0.8792069852352142,-0.21127791246399283,0.2,0.0029061912,13610,17.246748288720845,,
293.1,14944,186,2791424,1363,265.08013842,3.5096428394317627,0.0003,0.05498046875,-0.0005609816056676209,0.8843575790524483,-0.19985229352023454,0.2,0.007811491,13620,14.159318028017879,,
292.43,14950,186,2793472,1364,264.81885299000004,4.747458457946777,0.0003,0.067724609375,9.968975355150178e-05,0.9104594364762306,-0.17933968654833735,0.2,0.0077569224,13630,11.223880214244128,,
286.84,14956,186,2795520,1365,265.95148387999996,5.500888824462891,0.0003,0.055908203125,-0.0008787710838078055,0.9169446155428886,-0.2053474961547181,0.2,0.0066841124,13640,9.218557303398848,,
286.85,14963,186,2797568,1366,266.49941026000005,13.6362943649292,0.0003,0.044140625,-0.002096992515726015,0.9154390096664429,-0.19727136981673538,0.2,0.004216939,13650,15.038738809525967,,
286.85,14972,186,2799616,1367,266.49941026000005,7.636608600616455,0.0003,0.036669921875,-0.0011651002161670477,0.921116515994072,-0.27188894744031133,0.2,0.0051824395,13660,16.9894101023674,,
,,,2800000,,,0.019466429948806763,0.0003,0.386962890625,-0.030876426832401195,0.0006616115570068359,-0.49504405753687025,0.2,0.045314018,13670,2.409676525136456,227.8,266.2919322201677
