time/time_elapsed,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/exploration_rate,train/learning_rate,train/loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
6969,1881841,270,3608,384.55,233.56158825000003,0.05,0.0001,0.12694455683231354,457960,,
6972,1883343,270,3612,384.5,234.94962723999998,0.05,0.0001,1.823847770690918,458335,,
6974,1884845,270,3616,373.04,236.32863620000003,0.05,0.0001,0.12374747544527054,458711,,
6976,1885995,270,3620,368.06,239.39913827,0.05,0.0001,0.7932126522064209,458998,,
6978,1887555,270,3624,369.55,238.7117822,0.05,0.0001,2.9899098873138428,459388,,
6980,1888924,270,3628,369.81,239.43518871,0.05,0.0001,0.9920591115951538,459730,,
6982,1890349,270,3632,370.0,239.94899099999998,0.05,0.0001,0.18223434686660767,460087,,
6984,1891668,270,3636,367.57,240.22717464,0.05,0.0001,0.1750120222568512,460416,,
6986,1893079,270,3640,367.32,240.48389746000004,0.05,0.0001,0.13795913755893707,460769,,
6990,1894679,271,3644,366.94,239.17659831,0.05,0.0001,0.13441798090934753,461169,,
6994,1896769,271,3648,373.39,241.12023585999992,0.05,0.0001,3.1786577701568604,461692,,
6995,1898031,271,3652,372.04,240.50519432000002,0.05,0.0001,0.14084890484809875,462007,,
6998,1899466,271,3656,372.76,241.01391693999997,0.05,0.0001,0.11631487309932709,462366,,
,1900000,,,,,0.05,0.0001,0.16121912002563477,462499,230.86892295174934,383.2
7001,1901002,271,3660,374.25,240.47564164,0.05,0.0001,0.2209395319223404,462750,,
7004,1902539,271,3664,375.54,240.48894950000002,0.05,0.0001,0.10832972824573517,463134,,
7007,1904256,271,3668,370.56,240.28596876,0.05,0.0001,0.19659864902496338,463563,,
7009,1905541,271,3672,368.9,239.77348566,0.05,0.0001,0.15776588022708893,463885,,
7011,1906888,271,3676,361.79,241.6361098,0.05,0.0001,0.7074461579322815,464221,,
7012,1908116,272,3680,359.79,238.84701989,0.05,0.0001,0.15618763864040375,464528,,
7014,1909429,272,3684,359.83,240.17395278000004,0.05,0.0001,0.369488000869751,464857,,
7016,1910646,272,3688,358.25,238.03079704000004,0.05,0.0001,4.165561199188232,465161,,
7018,1912357,272,3692,361.02,237.53155245,0.05,0.0001,0.8085477948188782,465589,,
7020,1913405,272,3696,357.88,236.04307657000004,0.05,0.0001,1.0894629955291748,465851,,
7022,1914788,272,3700,359.2,235.45428967000004,0.05,0.0001,0.07968896627426147,466196,,
7027,1917253,272,3704,369.26,233.70375846,0.05,0.0001,0.05874445289373398,466813,,
7037,1918711,272,3708,368.7,234.05143177999994,0.05,0.0001,0.11309457570314407,467177,,
7040,1920144,272,3712,368.01,233.21201284999998,0.05,0.0001,0.6877082586288452,467535,,
7042,1921594,272,3716,367.49,234.07898062000007,0.05,0.0001,1.0833923816680908,467898,,
7044,1923061,272,3720,370.66,234.60198602000003,0.05,0.0001,0.891270101070404,468265,,
7046,1924395,273,3724,368.4,235.41906683000005,0.05,0.0001,0.0913681909441948,468598,,
7048,1925632,273,3728,367.08,232.73731995000003,0.05,0.0001,0.1602560579776764,468907,,
7050,1926817,273,3732,364.68,231.36948637,0.05,0.0001,0.5324656963348389,469204,,
7051,1928124,273,3736,364.56,231.73949022999997,0.05,0.0001,0.19147051870822906,469530,,
7053,1929168,273,3740,360.89,226.68024355,0.05,0.0001,0.45132482051849365,469791,,
7054,1930359,273,3744,356.8,227.39862794999996,0.05,0.0001,1.201703429222107,470089,,
7057,1931727,273,3748,349.58,226.56839784,0.05,0.0001,1.6597752571105957,470431,,
7058,1932971,273,3752,349.4,226.61152943000002,0.05,0.0001,0.12446746230125427,470742,,
7061,1934521,273,3756,350.55,226.60020528,0.05,0.0001,0.13967452943325043,471130,,
7063,1935954,274,3760,349.52,226.56042230999995,0.05,0.0001,0.09654708206653595,471488,,
7065,1937325,274,3764,347.86,226.02826858,0.05,0.0001,0.10664374381303787,471831,,
7068,1939495,274,3768,352.39,226.21223081,0.05,0.0001,0.13720738887786865,472373,,
7070,1940943,274,3772,354.02,224.42104060000005,0.05,0.0001,0.14109984040260315,472735,,
7072,1942109,274,3776,352.21,224.95351685000006,0.05,0.0001,0.05842755362391472,473027,,
7074,1943316,274,3780,352.0,225.94381457,0.05,0.0001,0.16880939900875092,473328,,
7075,1944362,274,3784,349.33,224.51295739,0.05,0.0001,0.06584706157445908,473590,,
7077,1945635,274,3788,349.89,224.61236187000003,0.05,0.0001,0.22958482801914215,473908,,
7079,1946825,275,3792,344.68,224.84484434,0.05,0.0001,1.0204299688339233,474206,,
7081,1948473,275,3796,350.68,226.06227667,0.05,0.0001,0.1421269327402115,474618,,
7083,1949864,275,3800,350.76,227.13615901000006,0.05,0.0001,0.13126559555530548,474965,,
7086,1951245,275,3804,339.92,226.93423827000004,0.05,0.0001,0.2255566269159317,475311,,
7088,1952620,275,3808,339.09,224.23499932000001,0.05,0.0001,0.16772793233394623,475654,,
7089,1953789,275,3812,336.45,222.98386613000002,0.05,0.0001,0.17742080986499786,475947,,
7091,1955169,275,3816,335.75,223.00196696999998,0.05,0.0001,0.27043256163597107,476292,,
7093,1956283,275,3820,332.22,223.39895327,0.05,0.0001,0.9620059132575989,476570,,
7095,1957882,275,3824,334.87,222.61365078999995,0.05,0.0001,0.09134234488010406,476970,,
7097,1958994,276,3828,333.62,224.71579221,0.05,0.0001,0.1862020045518875,477248,,
7098,1959900,276,3832,330.83,223.79638725000004,0.05,0.0001,0.30811601877212524,477474,,
7111,1962333,275,3836,342.09,221.45415537000005,0.05,0.0001,0.12282270193099976,478083,,
7113,1963467,276,3840,342.99,226.40670397000002,0.05,0.0001,3.403963565826416,478366,,
7115,1964913,276,3844,345.54,225.13659761,0.05,0.0001,1.7212104797363281,478728,,
7116,1965830,276,3848,341.03,225.61653912999998,0.05,0.0001,0.2719575762748718,478957,,
7118,1967069,276,3852,340.98,226.18960898,0.05,0.0001,0.1673378050327301,479267,,
7120,1968452,276,3856,339.31,226.57674155,0.05,0.0001,0.6304787993431091,479612,,
7123,1970218,276,3860,342.64,225.30083835999994,0.05,0.0001,0.073637954890728,480054,,
7125,1971697,276,3864,343.72,224.25357719999997,0.05,0.0001,3.0422353744506836,480424,,
7127,1972863,276,3868,333.68,223.1636803,0.05,0.0001,1.1672029495239258,480715,,
7128,1973588,276,3872,326.45,221.44206315000002,0.05,0.0001,0.6881973147392273,480896,,
7129,1974694,276,3876,325.85,216.13779693000004,0.05,0.0001,0.12562453746795654,481173,,
7131,1975906,277,3880,325.9,216.6460983,0.05,0.0001,0.06799761950969696,481476,,
7133,1977258,277,3884,328.96,216.65045591999998,0.05,0.0001,0.6392382979393005,481814,,
7135,1978577,277,3888,329.42,216.47466581,0.05,0.0001,0.38537076115608215,482144,,
7136,1979296,277,3892,324.71,210.14082546999998,0.05,0.0001,0.10826998949050903,482323,,
7139,1981237,277,3896,327.64,208.72489949999996,0.05,0.0001,0.07489896565675735,482809,,
7141,1982221,277,3900,323.57,205.54354888999998,0.05,0.0001,0.1814701110124588,483055,,
7142,1983228,277,3904,319.83,201.58488888,0.05,0.0001,0.12369702011346817,483306,,
7143,1984139,277,3908,315.19,199.95867611999995,0.05,0.0001,0.1515498161315918,483534,,
7145,1985415,277,3912,316.26,201.38694996,0.05,0.0001,0.09424832463264465,483853,,
7148,1986982,277,3916,318.13,196.52165366,0.05,0.0001,0.15615393221378326,484245,,
7149,1988163,278,3920,318.8,195.80465579,0.05,0.0001,3.027898073196411,484540,,
7151,1989220,278,3924,313.38,194.38922143,0.05,0.0001,0.2308603823184967,484804,,
7154,1991360,278,3928,323.66,190.68805550000002,0.05,0.0001,0.731920063495636,485339,,
7156,1992455,278,3932,325.55,191.30310066999994,0.05,0.0001,0.10895257443189621,485613,,
7157,1993481,278,3936,311.48,188.59855515999996,0.05,0.0001,0.2251041829586029,485870,,
7159,1994596,278,3940,311.29,184.09016251,0.05,0.0001,0.8818008303642273,486148,,
7161,1995751,278,3944,308.38,185.06514976000003,0.05,0.0001,0.1126318946480751,486437,,
7162,1996719,278,3948,308.89,184.70599598999996,0.05,0.0001,0.31034573912620544,486679,,
7163,1997973,278,3952,309.04,184.38675470999996,0.05,0.0001,2.996828556060791,486993,,
7165,1999139,278,3956,306.87,183.69496541,0.05,0.0001,1.2629241943359375,487284,,
,2000000,,,,,0.05,0.0001,0.13446193933486938,487499,214.78415077547143,297.4
